,compn,exp.pKa,pred.pKa,M.U.E
1385,4hydroxyN1methylpyridazine_cation->neut (+1 -> +0),1.07,1.1839852069373498,0.1139852069373497
1386,4hydroxyN2methylpyridazine_cation->neut (+1 -> +0),1.74,2.3451937801706277,0.6051937801706277
1387,36dimercaptopyridazine_neut->an (+0 -> -1),2.06,2.743303708231431,0.6833037082314308
1388,36dimercaptopyridazine_an->2an (-1 -> -2),10.36,11.797155309971028,1.437155309971029
1389,3thiomethyl6mercaptopyridazine_neut->an (+0 -> -1),8.19,8.490379885517157,0.3003798855171578
1390,36dithiomethylpyridazine_cation->neut (+1 -> +0),1.95,2.451518358754778,0.501518358754778
1391,36dihydroxypyridazine_neut->an (+0 -> -1),5.67,5.914415592733234,0.2444155927332341
1392,36dihydroxypyridazine_an->2an (-1 -> -2),13.0,14.366279696436887,1.3662796964368873
1393,36dimethoxypyridazine_cation->neut (+1 -> +0),1.61,1.8367812178800174,0.22678121788001726
1394,2methylthio135triazaindene_neut->an (+0 -> -1),9.95,9.613420872967982,0.3365791270320173
1395,paracetamol_neut->an (+0 -> -1),9.61,9.345173654313633,0.264826345686366
1396,acetazolamide_neut->an (+0 -> -1),7.2,8.029445997394745,0.8294459973947452
1397,acetazolamide_an->2an (-1 -> -2),8.8,8.093966979157862,0.7060330208421384
1398,6acetylmorphine_cation->neut (+1 -> +0),8.19,8.371790199655951,0.18179019965595167
1399,6acetylmorphine_neut->an (+0 -> -1),9.55,9.896612341502125,0.3466123415021247
1400,proflavine_2cation->cation (+2 -> +1),0.3,0.34738626918723625,0.04738626918723626
1401,proflavine_cation->neut (+1 -> +0),9.65,9.115440712911447,0.5345592870885536
1402,aminoacridineyellow_2cation->cation (+2 -> +1),0.5,0.7894850174345462,0.28948501743454624
1403,aminoacridineyellow_cation->neut (+1 -> +0),8.9,8.87296611291847,0.027033887081531205
1404,amantadine_cation->neut (+1 -> +0),10.71,10.441891410565106,0.26810858943489535
1405,amiloride_cation->neut (+1 -> +0),8.7,7.881656192182836,0.818343807817163
1406,6aminopenicillanic_cation->neut (+1 -> +0),2.3,2.266821633686238,0.03317836631376192
1407,6aminopenicillanic_neut->an (+0 -> -1),4.9,4.921105602069238,0.021105602069237506
1408,aminopyrine_cation->neut (+1 -> +0),5.06,6.060840208739823,1.0008402087398238
1409,5aminosalicylic_an->2an (-1 -> -2),13.9,13.753656889784075,0.14634311021592517
1410,amphetamine_cation->neut (+1 -> +0),9.94,10.097134479615733,0.157134479615733
1411,4methoxyamphetamine_cation->neut (+1 -> +0),9.99,10.245169000332726,0.25516900033272627
1412,anagrelide_cation->neut (+1 -> +0),2.87,3.0503324977252593,0.18033249772525917
1413,anagrelide_neut->an (+0 -> -1),10.0,10.050558776104094,0.05055877610409354
1414,arecaidine_neut->an (+0 -> -1),9.07,9.189575265467262,0.11957526546726172
1415,arecaidinemethylester_cation->neut (+1 -> +0),7.64,7.414222281680556,0.22577771831944382
1416,1phenylpiperazine_cation->neut (+1 -> +0),9.02,9.006548003185124,0.013451996814875855
1417,3chloroazuloic_neut->an (+0 -> -1),4.95,5.070546625122614,0.12054662512261416
1418,3bromoazuloic_neut->an (+0 -> -1),4.87,5.053081398313268,0.1830813983132682
1419,3nitroazuloic_neut->an (+0 -> -1),4.32,4.213627168350653,0.10637283164934708
1420,55dibromobarbituric_neut->an (+0 -> -1),5.68,5.282346606353745,0.3976533936462543
1421,55dichlorobarbituric_neut->an (+0 -> -1),5.55,5.294593523063633,0.25540647693636664
1422,55dimethylbarbituric_neut->an (+0 -> -1),8.51,8.57492720221056,0.06492720221056025
1423,phenylmethylbarbituric_neut->an (+0 -> -1),7.78,7.772615515692889,0.007384484307110917
1424,55diphenylbarbituric_neut->an (+0 -> -1),7.3,6.97885295744205,0.3211470425579499
1425,55diphenylbarbituric_an->2an (-1 -> -2),11.9,11.7199560430704,0.18004395692959996
1426,55cyclopropanbarbituric_neut->an (+0 -> -1),8.73,8.592212985175502,0.1377870148244984
1427,55cyclobutanbarbituric_neut->an (+0 -> -1),8.82,8.617318974991607,0.2026810250083937
1428,55cyclopentanbarbituric_neut->an (+0 -> -1),8.83,8.767344342053953,0.06265565794604733
1429,55cyclohexanbarbituric_neut->an (+0 -> -1),8.88,8.523270366553355,0.3567296334466459
1430,pnitrobenzenesulfonamide_neut->an (+0 -> -1),8.63,7.926413046390487,0.7035869536095136
1431,pchlorobenzenesulfonamide_neut->an (+0 -> -1),9.23,9.932131766297292,0.7021317662972919
1432,benzenesulfonamide_neut->an (+0 -> -1),10.0,9.934378305884849,0.06562169411515129
1433,pmethylbenzenesulfonamide_neut->an (+0 -> -1),9.9,10.246228714664458,0.34622871466445737
1434,pmethoxybenzenesulfonamide_neut->an (+0 -> -1),10.22,9.98399287589466,0.23600712410534008
1435,mnitrobenzenesulfonamide_neut->an (+0 -> -1),9.2,8.267070091102752,0.9329299088972469
1436,nphenylbenzenesulfonamide_neut->an (+0 -> -1),8.31,8.90569551718474,0.5956955171847387
1437,nphenylpnitrobenzenesulfonamide_neut->an (+0 -> -1),7.42,7.311836242996224,0.10816375700377634
1438,nphenylpaminobenzenesulfonamide_neut->an (+0 -> -1),8.89,8.3393697219253,0.550630278074701
1439,nphenylpchlorobenzenesulfonamide_neut->an (+0 -> -1),7.98,7.785510824470656,0.19448917552934475
1440,nphenylpmethylbenzenesulfonamide_neut->an (+0 -> -1),8.46,7.997578147206209,0.462421852793792
1441,nphenylpmethoxybenzenesulfonamide_neut->an (+0 -> -1),8.66,8.553694218980658,0.1063057810193424
1442,nphenylmnitrobenzenesulfonamide_neut->an (+0 -> -1),7.5,7.7116766833526995,0.2116766833526995
1443,benzocaine_cation->neut (+1 -> +0),2.53,2.3829411979969572,0.14705880200304255
1444,lorazepam_cation->neut (+1 -> +0),1.3,0.13497834392853303,1.165021656071467
1445,medazepam_cation->neut (+1 -> +0),6.19,5.734488711074229,0.45551128892577175
1446,nitrazepam_cation->neut (+1 -> +0),3.2,2.990183782523073,0.20981621747692714
1447,nitrazepam_neut->an (+0 -> -1),10.39,10.308375451003077,0.08162454899692406
1448,oxazepam_cation->neut (+1 -> +0),1.8,1.2229234950281933,0.5770765049718067
1449,oxazepam_neut->an (+0 -> -1),11.1,10.393694655524193,0.7063053444758065
1450,chlordiazepoxide_cation->neut (+1 -> +0),4.6,5.388889847863154,0.7888898478631541
1451,7acetamidonitrazepan_cation->neut (+1 -> +0),3.2,3.6074980836141846,0.4074980836141844
1452,7acetamidonitrazepan_neut->an (+0 -> -1),12.4,12.592021790152769,0.19202179015276855
1453,7aminoonitrazepan_2cation->cation (+2 -> +1),2.5,1.7946427698082426,0.7053572301917574
1454,7aminoonitrazepan_cation->neut (+1 -> +0),4.6,4.010183675997795,0.5898163240022045
1455,7aminoonitrazepan_neut->an (+0 -> -1),13.1,13.134204501187511,0.03420450118751184
1456,benzoylecgoninemethylester_cation->neut (+1 -> +0),8.7,8.831091541565556,0.13109154156555647
1457,benzoylecgonine_neut->an (+0 -> -1),10.14,10.739503044890704,0.599503044890703
1458,penicilinG_neut->an (+0 -> -1),2.73,2.6885111586103543,0.0414888413896457
1459,ampicilin_cation->neut (+1 -> +0),2.53,2.8335507949817584,0.30355079498175863
1460,ampicilin_neut->an (+0 -> -1),7.24,7.142627057340525,0.09737294265947494
1461,ascorbic_neut->an (+0 -> -1),4.05,4.092252921532116,0.042252921532115906
1462,ascorbic_an->2an (-1 -> -2),11.62,10.790054239420485,0.8299457605795144
1463,allobarbital_neut->an (+0 -> -1),7.81,7.898463298842395,0.08846329884239523
1464,2benzenesulfonylamidopyrimidine_neut->an (+0 -> -1),5.91,6.148738280940807,0.23873828094080718
1465,8bromotheophyline_neut->an (+0 -> -1),5.45,5.609462185162447,0.1594621851624467
1466,camptothecin_cation->neut (+1 -> +0),1.18,1.481131981661271,0.301131981661271
1467,captopril_neut->an (+0 -> -1),3.7,3.441016176021912,0.25898382397808817
1468,captopril_an->2an (-1 -> -2),9.8,10.570588935673861,0.7705889356738602
1469,chloralhydrate_neut->an (+0 -> -1),10.04,9.774926462780996,0.26507353721900273
1470,8chlorotheophylline_neut->an (+0 -> -1),5.3,5.26920382701541,0.03079617298458981
1471,chlorothiazide_neut->an (+0 -> -1),6.85,6.640421498392581,0.2095785016074183
1472,chlorothiazide_an->2an (-1 -> -2),9.45,9.02677907968815,0.42322092031184866
1473,cinoxacin_neut->an (+0 -> -1),5.38,4.793670103163606,0.5863298968363937
1474,clioquinol_neut->an (+0 -> -1),8.16,6.8522561875637065,1.3077438124362937
1475,clonidine_cation->neut (+1 -> +0),8.12,6.864610044955986,1.2553899550440129
1476,clozapine_2cation->cation (+2 -> +1),4.02,4.267903294345154,0.24790329434515446
1477,clozapine_cation->neut (+1 -> +0),7.6,7.834828230034629,0.23482823003462894
1478,2cyanoguanidinophenytoin_neut->an (+0 -> -1),5.3,5.226779594958779,0.07322040504122107
1479,cycliramine_2cation->cation (+2 -> +1),3.64,4.185168836008418,0.5451688360084179
1480,cycliramine_cation->neut (+1 -> +0),8.78,8.227022781833565,0.5529772181664345
1481,cycloserine_cation->neut (+1 -> +0),4.53,6.030081354727492,1.5000813547274916
1482,cycloserine_neut->an (+0 -> -1),7.31,8.007487534833274,0.6974875348332743
1483,dihydrocodeine_cation->neut (+1 -> +0),8.75,8.465860497626018,0.2841395023739821
1484,dihydromorphine_cation->neut (+1 -> +0),9.35,8.739779448968566,0.6102205510314338
1485,diphenic_neut->an (+0 -> -1),3.2,2.3919877639468146,0.8080122360531856
1486,diphenic_an->2an (-1 -> -2),5.06,6.081655870962298,1.0216558709622987
1487,dipnehylpyraline_cation->neut (+1 -> +0),8.9,8.930004711943845,0.030004711943844242
1488,ecgoninemethylester_cation->neut (+1 -> +0),9.16,8.344362220459693,0.8156377795403067
1489,epinastine_cation->neut (+1 -> +0),11.2,9.948204181237159,1.2517958187628402
1490,estazolam_cation->neut (+1 -> +0),2.84,2.951673362056071,0.11167336205607103
1491,fludiazepam_cation->neut (+1 -> +0),2.29,3.201516986978622,0.9115169869786222
1492,flumequine_neut->an (+0 -> -1),6.38,6.1775643926816155,0.2024356073183844
1493,flunitrazepam_cation->neut (+1 -> +0),1.71,1.796363738836554,0.08636373883655413
1494,5fluorouracil_neut->an (+0 -> -1),8.0,7.8421187986133445,0.1578812013866555
1495,5fluorouracil_an->2an (-1 -> -2),13.0,12.73164254857484,0.2683574514251603
1496,5fluoro1methoxycarbonyluracil_neut->an (+0 -> -1),6.8,6.808164763511199,0.008164763511198991
1497,gluteghimide_neut->an (+0 -> -1),10.5,11.146408481977515,0.6464084819775149
1498,heliotridane_cation->neut (+1 -> +0),11.4,11.121317545795751,0.2786824542042492
1499,heliotridene_cation->neut (+1 -> +0),10.55,10.210286623607388,0.3397133763926128
1500,4hydroxycoumarin_neut->an (+0 -> -1),4.13,4.32848540417392,0.1984854041739199
1501,4pyridinecarboxylic_cation->neut (+1 -> +0),1.78,1.6799692337477312,0.10003076625226881
1502,4pyridinecarboxylic_neut->an (+0 -> -1),4.85,4.994271934008097,0.14427193400809735
1503,ketamine_cation->neut (+1 -> +0),7.5,7.843667808735235,0.34366780873523517
1504,mecamylamine_cation->neut (+1 -> +0),11.2,11.015232560420635,0.18476743957936392
1505,methyl4hydroxybenzoate_neut->an (+0 -> -1),8.15,8.170473168428423,0.020473168428422284
1506,mianserin_cation->neut (+1 -> +0),7.5,7.815677496667053,0.31567749666705325
1507,midazolam_2cation->cation (+2 -> +1),1.7,1.6173284937646493,0.08267150623535069
1508,midazolam_cation->neut (+1 -> +0),6.5,6.217180811022385,0.2828191889776148
1509,nicotinamide_cation->neut (+1 -> +0),3.33,3.382350879974002,0.052350879974001785
1510,3pyridinecarboxylic_cation->neut (+1 -> +0),2.03,2.3010138995505756,0.27101389955057575
1511,3pyridinecarboxylic_neut->an (+0 -> -1),4.83,4.809264697592927,0.020735302407072886
1512,phenytoin_neut->an (+0 -> -1),8.31,7.687728716110397,0.6222712838896038
1513,pseudoecgonine_neut->an (+0 -> -1),9.7,10.205655558813081,0.505655558813082
1514,pseudoecgoninemethylester_cation->neut (+1 -> +0),8.15,8.857590999014128,0.707590999014128
1515,ciprofloxacin_cation->neut (+1 -> +0),6.09,6.240429312436135,0.15042931243613555
1516,ciprofloxacin_neut->an (+0 -> -1),8.74,8.504874512465758,0.23512548753424234
1517,difloxacin_cation->neut (+1 -> +0),6.06,5.954769706113062,0.10523029388693761
1518,difloxacin_neut->an (+0 -> -1),7.63,8.024153364466482,0.3941533644664821
1519,nalixidic_neut->an (+0 -> -1),5.95,5.877943989945693,0.0720560100543075
1520,ofloxacin_cation->neut (+1 -> +0),6.05,6.274706907232006,0.22470690723200626
1521,ofloxacin_neut->an (+0 -> -1),8.22,8.005033526907255,0.21496647309274586
1522,nethylquinolonecarboxylic_neut->an (+0 -> -1),6.51,7.080634453937789,0.5706344539377888
1523,sorbic_neut->an (+0 -> -1),4.51,4.855225515332839,0.3452255153328396
1524,sulfamethazine_cation->neut (+1 -> +0),2.65,1.3931446338870588,1.2568553661129411
1525,sulfamethazine_neut->an (+0 -> -1),7.59,7.476145307976122,0.1138546920238781
1526,sulfamethoxypyridazine_neut->an (+0 -> -1),7.19,7.2914546787723244,0.10145467877232406
1527,sulfanylamide_cation->neut (+1 -> +0),2.36,2.0386595252943893,0.32134047470561056
1528,sulfanylamide_neut->an (+0 -> -1),10.43,10.577358247459063,0.14735824745906356
1529,sulfabenzamide_cation->neut (+1 -> +0),1.78,1.5283065614014655,0.25169343859853455
1530,sulfabenzamide_neut->an (+0 -> -1),4.57,4.376397597741093,0.19360240225890735
1531,tecomine_cation->neut (+1 -> +0),7.2,7.42367505884228,0.22367505884227956
1532,tetrahydrozoline_cation->neut (+1 -> +0),10.51,10.290854753339003,0.21914524666099666
1533,tolazoline_cation->neut (+1 -> +0),10.3,10.472805333008797,0.17280533300879597
1534,35dibenzamido124triazole_neut->an (+0 -> -1),10.21,8.94478065955088,1.2652193404491214
1535,35diparanitrobenzamido124triazole_neut->an (+0 -> -1),8.64,8.578335384579624,0.06166461542037638
1536,sulfathiazole_neut->an (+0 -> -1),7.49,7.229154548250144,0.26084545174985596
1537,vanilic_neut->an (+0 -> -1),4.53,4.632159566445608,0.10215956644560809
1538,ovanillin_neut->an (+0 -> -1),7.91,8.363338780272244,0.4533387802722437
1539,histaminemonoiodo_2cation->cation (+2 -> +1),4.11,3.9632177234437425,0.14678227655625786
1540,histaminemonoiodo_neut->an (+0 -> -1),11.88,12.359745340195843,0.4797453401958425
1541,histaminediiodo_2cation->cation (+2 -> +1),2.31,2.88259389383472,0.5725938938347199
1542,histaminediiodo_neut->an (+0 -> -1),10.11,10.150860201669232,0.040860201669232765
1543,6methyl24diaminopteridine_cation->neut (+1 -> +0),5.33,5.346443185227372,0.01644318522737187
1544,sulfacetamide_cation->neut (+1 -> +0),1.76,1.8235137027607333,0.06351370276073331
1545,sulfacetamide_neut->an (+0 -> -1),5.22,5.665671342549932,0.44567134254993235
1546,bentazone_neut->an (+0 -> -1),3.51,3.4897941071921883,0.020205892807811487
1547,debrisoquine_cation->neut (+1 -> +0),11.9,12.444723088939803,0.5447230889398025
1548,ioxynil_neut->an (+0 -> -1),4.08,4.322900188616626,0.242900188616626
1549,pentachlorophenol_neut->an (+0 -> -1),4.69,4.512279013665164,0.1777209863348368
1550,pirimicarb_cation->neut (+1 -> +0),4.54,5.1273479979506495,0.5873479979506495
1551,56difluorobenzimidazole_cation->neut (+1 -> +0),4.5,4.170254803836135,0.32974519616386466
1552,56difluorobenzimidazole_neut->an (+0 -> -1),11.7,11.734776267229329,0.03477626722932925
1553,4567tetrafluorobenzimidazole_cation->neut (+1 -> +0),2.1,2.140035426057474,0.04003542605747379
1554,4567tetrafluorobenzimidazole_neut->an (+0 -> -1),9.4,9.672428490635154,0.2724284906351535
1555,pyridoxine_cation->neut (+1 -> +0),5.0,5.671109543590843,0.671109543590843
1556,pyridoxine_neut->an (+0 -> -1),8.96,8.890443283590258,0.06955671640974259
1557,sulfapyridine_neut->an (+0 -> -1),8.2,7.548970868443504,0.6510291315564949
1558,mirtazapine_cation->neut (+1 -> +0),7.1,7.8411371799680865,0.7411371799680868
1559,7hydroxyphenanthridine_cation->neut (+1 -> +0),4.39,5.394278220405625,1.0042782204056255
1560,7hydroxyphenanthridine_neut->an (+0 -> -1),8.68,8.219252106936239,0.4607478930637612
1561,1pyrroline_cation->neut (+1 -> +0),6.7,6.372501124616426,0.3274988753835739
1562,1piperideine_cation->neut (+1 -> +0),7.93,8.500211869471011,0.5702118694710112
1563,3piperideine_cation->neut (+1 -> +0),10.43,10.403311688471394,0.026688311528605624
1564,2methyl34dihydroquinazoline_cation->neut (+1 -> +0),10.16,9.983672715961758,0.17632728403824238
1565,quinmerac_neut->an (+0 -> -1),3.96,3.746372261849337,0.21362773815066305
1566,clopyralid_neut->an (+0 -> -1),2.32,2.0834205722002412,0.2365794277997586
1567,1phenyl4methylurazole_neut->an (+0 -> -1),4.7,4.477546216483623,0.2224537835163769
1568,1methylurazole_neut->an (+0 -> -1),5.3,6.258842121702335,0.9588421217023351
1569,1methyl4phenylurazole_neut->an (+0 -> -1),4.7,5.238131870934466,0.5381318709344658
1570,1methyl2phenylurazole_neut->an (+0 -> -1),6.97,6.924515226610287,0.04548477338971235
1571,1methylxanthine_neut->an (+0 -> -1),7.7,7.774767021587645,0.07476702158764503
1572,adenine_cation->neut (+1 -> +0),4.17,3.7333989616049976,0.4366010383950023
1573,adenineNoxyde_cation->neut (+1 -> +0),2.69,2.2957689523229208,0.39423104767707917
1574,allopurinol_neut->an (+0 -> -1),9.4,9.289988857651124,0.11001114234887588
1575,guanine_cation->neut (+1 -> +0),3.3,2.8822547713730797,0.4177452286269201
1576,isoguanine_cation->neut (+1 -> +0),4.5,4.270427056057027,0.22957294394297278
1577,isoguanine_neut->an (+0 -> -1),9.0,8.864497018555113,0.13550298144488693
1578,purine_cation->neut (+1 -> +0),2.52,2.5808980715546737,0.06089807155467364
1579,2hydroxypyrazine_cation->neut (+1 -> +0),-0.1,0.1530988696300204,0.2530988696300204
1580,6chloro135triazaindene_cation->neut (+1 -> +0),2.7,2.6104390700389937,0.08956092996100651
1581,2methylthioquinoxaline_cation->neut (+1 -> +0),0.29,0.5486532405572255,0.25865324055722555
1582,4hydroxypyrimidine_cation->neut (+1 -> +0),1.85,1.9099047090613315,0.059904709061331385
1583,6chloro2methylthio135triazaindene_cation->neut (+1 -> +0),1.35,1.9838267528936813,0.6338267528936812
1584,6chloro2methylthio135triazaindene_neut->an (+0 -> -1),8.75,8.566644520973469,0.18335547902653104
1585,2methylthio135triazaindene_cation->neut (+1 -> +0),5.98,5.999305486664008,0.019305486664007887
1586,18dihydroxyadenine_cation->neut (+1 -> +0),2.45,2.903102276748876,0.4531022767488757
1587,18dihydroxyadenine_neut->an (+0 -> -1),8.12,7.91745364633356,0.20254635366643914
1588,18dihydroxyadenine_an->2an (-1 -> -2),11.4,12.114314820853679,0.7143148208536783
1589,19dimethyladenine_2cation->cation (+2 -> +1),-0.7,-0.05557190375552068,0.6444280962444793
1590,19dimethyladenine_cation->neut (+1 -> +0),9.1,9.161003263537834,0.061003263537834584
1591,79dimethyladenine_2cation->cation (+2 -> +1),0.5,0.6325866002050091,0.13258660020500912
1592,79dimethylguanine_cation->neut (+1 -> +0),7.22,6.765749608875031,0.4542503911249689
1593,79dimethylhypoxanthine_cation->neut (+1 -> +0),6.46,6.885809475584093,0.4258094755840931
1594,669trimethyladenine_2cation->cation (+2 -> +1),-0.77,-0.12043661797704797,0.649563382022952
1595,669trimethyladenine_cation->neut (+1 -> +0),4.18,4.664978229105811,0.48497822910581156
1596,nmethylcitosine_cation->neut (+1 -> +0),4.5,5.068939749788548,0.568939749788548
1597,nmethylguanine_cation->neut (+1 -> +0),3.1,2.6513772520076992,0.44862274799230084
1598,nmethylguanine_neut->an (+0 -> -1),9.5,9.573357558725242,0.07335755872524174
1599,nmethyluracil_neut->an (+0 -> -1),9.7,9.541829517756966,0.1581704822430332
1600,9methylisoguanine_cation->neut (+1 -> +0),4.5,3.9177933122699677,0.5822066877300323
1601,9methylisoguanine_neut->an (+0 -> -1),9.0,9.949182693559854,0.9491826935598535
1602,9methyladenine_2cation->cation (+2 -> +1),-0.64,-0.39442232418844814,0.24557767581155188
1603,9methyladenine_cation->neut (+1 -> +0),4.1,4.234543198972097,0.13454319897209732
1604,9methylhypoxanthine_cation->neut (+1 -> +0),1.87,2.128949916325629,0.258949916325629
1605,9methylhypoxanthine_neut->an (+0 -> -1),9.21,9.233460056402318,0.02346005640231752
1606,isocytosine_cation->neut (+1 -> +0),4.07,3.9532654385834185,0.11673456141658178
1607,isocytosine_neut->an (+0 -> -1),9.47,9.345080243536152,0.12491975646384823
1608,56dimethyl2thiouracil_neut->an (+0 -> -1),8.08,8.056612672047464,0.02338732795253584
1609,6methyl2thiouracil_neut->an (+0 -> -1),7.73,7.947071763514433,0.2170717635144328
1610,5methyl2thiouracil_neut->an (+0 -> -1),7.71,7.639140066623064,0.07085993337693619
1611,4dimethylamino6methoxypyrimidine_cation->neut (+1 -> +0),4.23,4.268134361155107,0.038134361155106156
1612,4dimethylamino6methylthiopyrimidine_cation->neut (+1 -> +0),4.57,4.228094481358465,0.3419055186415356
1613,4dimethylamino6mercaptopyrimidine_cation->neut (+1 -> +0),-0.27,0.3656581527361942,0.6356581527361942
1614,4dimethylamino6mercaptopyrimidine_neut->an (+0 -> -1),9.5,9.78836240445029,0.2883624044502895
1615,4dimethylamino6hydroxypyrimidine_cation->neut (+1 -> +0),1.22,1.3686012987183735,0.14860129871837358
1616,4dimethylamino6hydroxypyrimidine_neut->an (+0 -> -1),10.42,10.442535006476987,0.022535006476987363
1617,4dimethylamino2methylthiopyrimidine_cation->neut (+1 -> +0),5.73,5.223351827323993,0.506648172676007
1618,4dimethylamino2mercaptopyrimidine_cation->neut (+1 -> +0),2.4,2.226136580347121,0.173863419652879
1619,4dimethylamino2mercaptopyrimidine_neut->an (+0 -> -1),11.18,11.21670487663813,0.03670487663812949
1620,4amino6methylthiopyrimidine_cation->neut (+1 -> +0),3.94,4.2084627724274455,0.26846277242744554
1621,4amino6mercaptopyrimidine_cation->neut (+1 -> +0),0.24,-0.03930545886538095,0.27930545886538094
1622,4amino6mercaptopyrimidine_neut->an (+0 -> -1),9.25,9.208280152287458,0.041719847712542446
1623,4amino6hydroxypyrimidine_cation->neut (+1 -> +0),1.36,1.362787604850551,0.002787604850550851
1624,4amino6hydroxypyrimidine_neut->an (+0 -> -1),10.05,9.998954764361425,0.05104523563857555
1625,4amino2methylthiopyrimidine_cation->neut (+1 -> +0),4.91,5.313989703955081,0.40398970395508105
1626,4amino2methoxypyrimidine_cation->neut (+1 -> +0),5.53,5.706187437367114,0.17618743736711373
1627,4amino2mercaptopyrimidine_cation->neut (+1 -> +0),2.4,2.9301869146768427,0.5301869146768428
1628,4amino2mercaptopyrimidine_neut->an (+0 -> -1),11.18,10.677834402914765,0.5021655970852343
1629,2thiouracil_neut->an (+0 -> -1),7.46,7.814381977864351,0.3543819778643513
1630,2dimethylamino4methylthiopyrimidine_cation->neut (+1 -> +0),5.04,4.857182462046095,0.18281753795390543
1631,2dimethylamino4methoxypyrimidine_cation->neut (+1 -> +0),5.87,5.550489637135909,0.31951036286409096
1632,2dimethylamino4hydroxypyrimidine_cation->neut (+1 -> +0),3.68,3.880692614957465,0.20069261495746504
1633,2dimethylamino4hydroxypyrimidine_neut->an (+0 -> -1),9.89,9.560189536410252,0.3298104635897481
1634,2amino4methylthiopyrimidine_cation->neut (+1 -> +0),4.75,4.627281418363496,0.12271858163650418
1635,2amino4methoxypyrimidine_cation->neut (+1 -> +0),5.53,5.632483386201379,0.10248338620137876
1636,2amino4mercaptopyrimidine_cation->neut (+1 -> +0),2.86,2.9847184785975545,0.12471847859755458
1637,2amino4mercaptopyrimidine_neut->an (+0 -> -1),8.03,7.52429578901193,0.5057042109880694
1638,2dimethylamino4mercaptopyrimidine_cation->neut (+1 -> +0),2.2,2.3749816196841005,0.1749816196841003
1639,2dimethylamino4mercaptopyrimidine_neut->an (+0 -> -1),8.02,8.650509129935514,0.6305091299355148
1640,4mercaptopyrimidine_neut->an (+0 -> -1),6.9,7.097269483552161,0.19726948355216045
1641,2mercaptopyrimidine_neut->an (+0 -> -1),7.1,7.402621682778413,0.3026216827784136
1642,pentamethylguanidine_cation->neut (+1 -> +0),13.8,14.85714266319224,1.0571426631922396
1643,2phenyl1133tetramethylguanidine_cation->neut (+1 -> +0),11.77,13.061372824538697,1.2913728245386977
1644,2chlorophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),9.98,10.617032494200387,0.6370324942003869
1645,4bromophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),11.23,11.06273613864376,0.16726386135623983
1646,4cf3phenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),10.59,10.89694206147547,0.30694206147546943
1647,4chloro2nitrophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),8.37,9.933478328801154,1.5634783288011551
1648,4dimeaminophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),12.0,12.340259490826368,0.34025949082636764
1649,4mef32nitrophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),8.14,9.636002199795417,1.4960021997954165
1650,4meophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),11.94,12.006973947186356,0.06697394718635685
1651,4nitrophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),9.22,8.900075885286888,0.3199241147131122
1652,5chloro2nitrophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),8.33,6.859395254632372,1.4706047453676279
1653,24dinitrophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),7.34,5.625991169744517,1.7140088302554828
1654,25dichlorophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),9.21,8.668779195545465,0.5412208044545359
1655,26dichloro4nitrophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),7.5,6.850218000756271,0.6497819992437286
1656,26dichloroophenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),9.0,9.48478754739418,0.4847875473941805
1657,iminotripyrrolizinophosphorane_cation->neut (+1 -> +0),13.93,14.145006284721738,0.21500628472173844
1658,phenyliminotripyrrolizinophosphorane_cation->neut (+1 -> +0),11.6,11.307003817011243,0.29299618298875707
1659,phenyltrisdimethylamizinophosphorane_cation->neut (+1 -> +0),10.6,10.971479679565562,0.37147967956556194
1660,trisdimethylamizinophosphorane_cation->neut (+1 -> +0),13.32,13.767432139615956,0.4474321396159553
1661,18dimethylaminonaphtalene_cation->neut (+1 -> +0),12.1,9.689694269976357,2.4103057300236426
1662,azobenzene34diol_neut->an (+0 -> -1),7.5,7.305969712133526,0.19403028786647436
1663,azobenzene34diol_an->2an (-1 -> -2),11.45,12.109407888749839,0.6594078887498398
1664,4nitroazobenzene34diol_neut->an (+0 -> -1),6.87,7.064608530237479,0.19460853023747848
1665,4nitroazobenzene34diol_an->2an (-1 -> -2),11.25,11.785345363630089,0.5353453636300891
1666,3methoxy6ptolyl45dihydropyridazine_cation->neut (+1 -> +0),5.01,5.534530207808392,0.5245302078083922
1667,3phenyl45dihydro1Hpyridazin6one_cation->neut (+1 -> +0),1.41,-0.8429351006442918,2.252935100644292
1668,159triazaciclododecane_cation->neut (+1 -> +0),12.2,11.844961178460636,0.35503882153936317
1669,159triazaciclododecane_2cation->cation (+2 -> +1),7.57,7.690118520175206,0.12011852017520575
1670,159triazaciclododecane_3cation->2cation (+3 -> +2),2.41,3.769626162314858,1.359626162314858
